"Region","Station","Date","Daily Rainfall Total (mm)","Highest 30 min Rainfall (mm)","Highest 60 min Rainfall (mm)","Highest 120 min Rainfall (mm)","Mean Temperature (°C)","Maximum Temperature (°C)","Minimum Temperature (°C)","Mean Wind Speed (km/h)","Max Wind Speed (km/h)","Latitude","Longitude"
"Central","Sentosa Island",2021-10-16,0,0,0,0,30,32.6,28.3,6,20.9,1.2503,103.8275
"Central","Sentosa Island",2021-10-17,1.6,1.4,1.4,1.4,28.6,33.5,26.5,3.6,27.4,1.2503,103.8275
"Central","Sentosa Island",2021-10-18,3,2,2.6,3,27.9,32.2,25.8,3.5,20.6,1.2503,103.8275
"Central","Sentosa Island",2021-10-19,0,0,0,0,29.2,32,26.8,5.3,19.4,1.2503,103.8275
"Central","Sentosa Island",2021-10-20,10.2,2,3.2,4,27.1,31,24.8,5.4,38.9,1.2503,103.8275
"Central","Sentosa Island",2021-10-21,0,0,0,0,28.5,33.2,26,5.5,28.2,1.2503,103.8275
"Central","Sentosa Island",2021-10-22,0,0,0,0,28.7,33,27,4.3,27.8,1.2503,103.8275
"Central","Sentosa Island",2021-10-23,0,0,0,0,28.9,32.4,26.6,3.8,24.1,1.2503,103.8275
"Central","Sentosa Island",2021-10-24,0,0,0,0,29.1,32.6,26.9,4.4,23.7,1.2503,103.8275
"Central","Sentosa Island",2021-10-25,0,0,0,0,29.4,33.2,26.6,5,30.6,1.2503,103.8275
"Central","Sentosa Island",2021-10-26,0,0,0,0,30,34.4,27,5.5,24.1,1.2503,103.8275
"Central","Sentosa Island",2021-10-27,2.6,1.2,1.8,2.4,29.6,33,25.6,6,33.9,1.2503,103.8275
"Central","Sentosa Island",2021-10-28,0,0,0,0,28.3,29.9,26.7,5.2,35.6,1.2503,103.8275
"Central","Sentosa Island",2021-10-29,0,0,0,0,29.4,33.5,27.4,5.4,24.8,1.2503,103.8275
"Central","Sentosa Island",2021-10-30,2.4,2.4,2.4,2.4,29.2,33.2,26.9,5.6,28.5,1.2503,103.8275
"Central","Sentosa Island",2021-10-31,84.8,41,66.2,76.4,27.7,32.9,23.8,4.2,30.2,1.2503,103.8275
"Central","Sentosa Island",2021-11-01,NA,NA,NA,NA,26.3,30,24,4.6,29.4,1.2503,103.8275
"Central","Sentosa Island",2021-11-02,38.2,33.8,33.8,38.2,27.2,33.1,24.2,5.7,42,1.2503,103.8275
"Central","Sentosa Island",2021-11-03,0,0,0,0,29.3,34,26.2,5.2,25.2,1.2503,103.8275
"Central","Sentosa Island",2021-11-04,0,0,0,0,29.6,32.9,27.1,6.3,33.9,1.2503,103.8275
"Central","Sentosa Island",2021-11-05,5.6,5.2,5.4,5.4,30,35.1,26.8,5.3,39.6,1.2503,103.8275
"Central","Sentosa Island",2021-11-06,0,0,0.2,1.2,29.1,32.4,26.3,5.1,22.6,1.2503,103.8275
"Central","Sentosa Island",2021-11-07,45,31,36.4,43,26.4,29.3,23.6,3.3,32,1.2503,103.8275
"Central","Sentosa Island",2021-11-08,6.2,4.2,4.2,4.2,28.5,30.4,26.1,5,23.3,1.2503,103.8275
"Central","Sentosa Island",2021-11-09,0,0,0,0,29.1,32.6,26.6,5.6,27,1.2503,103.8275
"Central","Sentosa Island",2021-11-10,0,0,0,0,29.8,34.1,27.9,7.8,27.4,1.2503,103.8275
"Central","Sentosa Island",2021-11-11,1,0.4,0.4,0.6,28.4,31.5,25.5,7.5,31.3,1.2503,103.8275
"Central","Sentosa Island",2021-11-12,10.2,4.4,5.6,5.6,27.1,32.1,25.3,3.6,23.7,1.2503,103.8275
"Central","Sentosa Island",2021-11-13,19.6,16.2,16.8,17.8,27.1,28.6,23.5,6,35.6,1.2503,103.8275
"Central","Sentosa Island",2021-11-14,0,0,0,0,29.3,32.1,27,5.6,21.3,1.2503,103.8275
"Central","Sentosa Island",2021-11-15,0.6,0.4,0.6,0.6,28.3,31.2,27.1,4.6,25.6,1.2503,103.8275
"Central","Sentosa Island",2021-11-16,0,0,0,0,29.1,33,26.2,5.7,25.2,1.2503,103.8275
"Central","Sentosa Island",2021-11-17,0,0,0,0,29.7,33.9,28.2,5.6,28.9,1.2503,103.8275
"Central","Sentosa Island",2021-11-18,50.6,16.4,22,38,27.8,30.7,24.1,4.7,27.8,1.2503,103.8275
"Central","Sentosa Island",2021-11-19,0,0,0,0,29.1,32.5,26.5,4.1,19.1,1.2503,103.8275
"Central","Sentosa Island",2021-11-20,5,2,3.2,4.4,28.2,30.7,24.6,3.8,27.8,1.2503,103.8275
"Central","Sentosa Island",2021-11-21,0,0,0,0,29.1,33.5,26.9,4.4,23,1.2503,103.8275
"Central","Sentosa Island",2021-11-22,0.4,0.4,0.4,0.4,28.8,32,25.2,5.8,29.1,1.2503,103.8275
"Central","Sentosa Island",2021-11-23,9.2,5.8,7.6,8,27.7,32.4,25.7,2.9,29.4,1.2503,103.8275
"Central","Sentosa Island",2021-11-24,7.8,2.4,3,5.2,26.4,27.6,24.2,2.7,41.1,1.2503,103.8275
"Central","Sentosa Island",2021-11-25,0,0,0,0,28.7,34.1,25.3,4,18,1.2503,103.8275
"Central","Sentosa Island",2021-11-26,0,0,0,0,29.4,33.9,26.5,6.9,28.5,1.2503,103.8275
"Central","Sentosa Island",2021-11-27,0,0,0,0,28.8,32.5,26.8,5,23,1.2503,103.8275
"Central","Sentosa Island",2021-11-28,0,0,0,0,29.2,32.2,27.2,4.8,24.8,1.2503,103.8275
"Central","Sentosa Island",2021-11-29,0,0,0,0,30.1,33.5,26.8,7,28.5,1.2503,103.8275
"Central","Sentosa Island",2021-11-30,10.2,10.2,10.2,10.2,29.7,33.8,24.1,5,34.6,1.2503,103.8275
"Central","Sentosa Island",2021-12-01,NA,NA,NA,NA,27.3,31.3,24.7,5.5,23.3,1.2503,103.8275
"Central","Sentosa Island",2021-12-02,2.2,2.2,2.2,2.2,27.9,32.6,25.7,5.7,32,1.2503,103.8275
"Central","Sentosa Island",2021-12-03,0,0,0,0,27.8,31.8,26.1,4.3,25.6,1.2503,103.8275
"Central","Sentosa Island",2021-12-04,1.6,1.4,1.4,1.6,28.9,32.5,25,6.1,37,1.2503,103.8275
"Central","Sentosa Island",2021-12-05,3.2,2.4,2.6,2.6,28.7,31.5,26.7,3.8,22.4,1.2503,103.8275
"Central","Sentosa Island",2021-12-06,0,0,0,0,30,34,27.2,5.6,37.4,1.2503,103.8275
"Central","Sentosa Island",2021-12-07,32.2,17.4,22.8,26,26.9,31,24.2,5.5,27.4,1.2503,103.8275
"Central","Sentosa Island",2021-12-08,1.8,1,1,1,28.8,31,26.6,5.7,30.2,1.2503,103.8275
"Central","Sentosa Island",2021-12-09,0,0,0,0,29.2,31.7,27.7,5.3,27.4,1.2503,103.8275
"Central","Sentosa Island",2021-12-10,0,0,0,0,30.3,34.2,28.2,5.1,21.3,1.2503,103.8275
"Central","Sentosa Island",2021-12-11,12.4,11.2,12,12.2,28.7,32.3,23.4,6.7,37.8,1.2503,103.8275
"Central","Sentosa Island",2021-12-12,0,0,0,0,27.5,30.8,26.1,4.7,28.5,1.2503,103.8275
"Central","Sentosa Island",2021-12-13,0,0,0,0,28.2,32,25.8,5.3,39.6,1.2503,103.8275
"Central","Sentosa Island",2021-12-14,2.8,1.8,1.8,2.8,28.5,32.7,26.3,5.2,31.7,1.2503,103.8275
"Central","Sentosa Island",2021-12-15,1.2,0.6,0.6,0.6,28.6,33.2,26,4.8,33.2,1.2503,103.8275
"Central","Sentosa Island",2021-12-16,0.2,0.2,0.2,0.2,29.2,32.2,26.7,7.3,33.2,1.2503,103.8275
"Central","Sentosa Island",2021-12-17,13.8,5.6,5.8,6.2,28,31.6,25.5,8.4,33.2,1.2503,103.8275
"Central","Sentosa Island",2021-12-18,2.8,1.4,2,2.6,28.2,31.6,25.8,7,30.2,1.2503,103.8275
"Central","Sentosa Island",2021-12-19,11.2,5.2,7.2,10,27.9,31,24.5,6.6,31.3,1.2503,103.8275
"Central","Sentosa Island",2021-12-20,0,0,0,0,28.5,32.9,26.1,4.3,19.1,1.2503,103.8275
"Central","Sentosa Island",2021-12-21,0,0,0,0,29,32.6,26.7,5.5,26.7,1.2503,103.8275
"Central","Sentosa Island",2021-12-22,5.8,5.8,5.8,5.8,28.6,32,26.3,4.8,29.1,1.2503,103.8275
"Central","Sentosa Island",2021-12-23,0,0,0,0,28,29.7,26.6,3.6,16.5,1.2503,103.8275
"Central","Sentosa Island",2021-12-24,8.2,6,6,6,27.7,30.9,26.3,3.8,20.2,1.2503,103.8275
"Central","Sentosa Island",2021-12-25,26.2,16,22,22.6,27.8,32.9,25.2,4.5,32.4,1.2503,103.8275
"Central","Sentosa Island",2021-12-26,18.2,8.4,16.2,18,28,32,25.6,4.9,24.4,1.2503,103.8275
"Central","Sentosa Island",2021-12-27,4.2,3.6,4,4.2,28.9,35.4,26.5,5.4,25.6,1.2503,103.8275
"Central","Sentosa Island",2021-12-28,0,0,0,0,29.4,34.7,26.4,5.2,27,1.2503,103.8275
"Central","Sentosa Island",2021-12-29,14.2,11.6,11.6,14.2,28,32.4,25.3,4.6,27.8,1.2503,103.8275
"Central","Sentosa Island",2021-12-30,34.4,29.2,34.4,34.4,27.6,32.1,24.5,3.9,22.6,1.2503,103.8275
"Central","Sentosa Island",2021-12-31,43.8,14.2,18.4,19.8,26,27.8,24.2,4.5,29.1,1.2503,103.8275
"Central","Sentosa Island",2022-01-01,10.4,6,7.6,8.2,25.8,29.5,23.9,3.7,19.4,1.2503,103.8275
"Central","Sentosa Island",2022-01-02,0,0,0,0,28.9,33.9,26.7,5.7,28.2,1.2503,103.8275
"Central","Sentosa Island",2022-01-03,78.2,45.2,57,69.8,27.5,31.8,24.4,4.6,26.3,1.2503,103.8275
"Central","Sentosa Island",2022-01-04,0,0,0,0,29.7,33.8,26.5,5.2,25.6,1.2503,103.8275
"Central","Sentosa Island",2022-01-05,8.8,8,8.8,8.8,29.1,32.5,25.2,4.9,23.3,1.2503,103.8275
"Central","Sentosa Island",2022-01-06,0.6,0.6,0.6,0.6,29.6,32.7,26.4,5.7,29.8,1.2503,103.8275
"Central","Sentosa Island",2022-01-07,0,0,0,0,29,32,27.2,7,27.4,1.2503,103.8275
"Central","Sentosa Island",2022-01-08,6,4.2,5,5.2,28.2,31.4,24.7,5.3,25.2,1.2503,103.8275
"Central","Sentosa Island",2022-01-09,0,0,0,0,28.5,32.3,27.3,5.6,30.6,1.2503,103.8275
"Central","Sentosa Island",2022-01-10,14.4,4.6,6.4,7.6,27.1,30,24.1,4.4,32,1.2503,103.8275
"Central","Sentosa Island",2022-01-11,1,0.8,0.8,0.8,27.9,30.2,25.1,4.1,37.8,1.2503,103.8275
"Central","Sentosa Island",2022-01-12,36,31.8,34.6,34.6,26.5,32.6,23.2,3.9,43.9,1.2503,103.8275
"Central","Sentosa Island",2022-01-13,0,0,0,0,28.9,34.5,25.8,6.7,33.2,1.2503,103.8275
"Central","Sentosa Island",2022-01-14,0,0,0,0,28.6,33.4,26,6.7,29.8,1.2503,103.8275
"Central","Sentosa Island",2022-01-15,0.2,0.2,0.2,0.2,28.8,34.1,26.4,5.3,28.5,1.2503,103.8275
"Central","Sentosa Island",2022-01-16,0,0,0,0,29,34.1,26.5,5.6,27,1.2503,103.8275
"Central","Sentosa Island",2022-01-17,7.2,4.4,4.4,7.2,27.9,31.7,25.6,5.6,29.8,1.2503,103.8275
"Central","Sentosa Island",2022-01-18,0,0,0,0,28.9,33.8,26.3,6.8,34.3,1.2503,103.8275
"Central","Sentosa Island",2022-01-19,4.8,2.6,2.6,4.8,27.9,32.2,26.3,5.6,31.7,1.2503,103.8275
"Central","Sentosa Island",2022-01-20,22.6,12.6,14,19.2,27.5,33.2,23.7,4.8,38.9,1.2503,103.8275
"Central","Sentosa Island",2022-01-21,0,0,0,0,28.6,34.2,25.6,5.4,24.1,1.2503,103.8275
"Central","Sentosa Island",2022-01-22,0,0,0,0,28.5,33.9,26.2,6.2,26.3,1.2503,103.8275
"Central","Sentosa Island",2022-01-23,0,0,0,0,28.2,31.4,25.9,6.5,29.4,1.2503,103.8275
"Central","Sentosa Island",2022-01-24,0,0,0,0,28.4,32.6,26.1,4.8,21.3,1.2503,103.8275
"Central","Sentosa Island",2022-01-25,0,0,0,0,29.3,34.3,26.2,5.2,24.4,1.2503,103.8275
"Central","Sentosa Island",2022-01-26,0,0,0,0,28.7,33,26.1,5.1,26.7,1.2503,103.8275
"Central","Sentosa Island",2022-01-27,0,0,0,0,28.6,32.6,26.1,4.8,27.8,1.2503,103.8275
"Central","Sentosa Island",2022-01-28,0,0,0,0,29.4,35.2,25.7,4.7,23,1.2503,103.8275
"Central","Sentosa Island",2022-01-29,0,0,0,0,28.4,33.4,25.6,6.4,28.9,1.2503,103.8275
"Central","Sentosa Island",2022-01-30,4.4,3.2,3.6,4.4,27.8,32.4,24.6,5.4,24.4,1.2503,103.8275
"Central","Sentosa Island",2022-01-31,0,0,0,0,28.6,32.5,26.3,6.2,27,1.2503,103.8275
"Central","Sentosa Island",2022-02-01,27.8,5.2,7.2,10.4,24.7,25.7,23.9,4.5,18.7,1.2503,103.8275
"Central","Sentosa Island",2022-02-02,0,0,0,0,28.5,31.9,26.2,5.7,25.9,1.2503,103.8275
"Central","Sentosa Island",2022-02-03,1.6,1,1,1,27.8,33.8,25.5,4.2,21.3,1.2503,103.8275
"Central","Sentosa Island",2022-02-04,0,0,0,0,29.2,32,27.3,3.5,20.2,1.2503,103.8275
"Central","Sentosa Island",2022-02-05,7.2,3.8,4.4,6.8,28.5,30.9,25.5,6.8,38.2,1.2503,103.8275
"Central","Sentosa Island",2022-02-06,0,0,0,0,27.9,30.4,25.4,5.6,28.9,1.2503,103.8275
"Central","Sentosa Island",2022-02-07,4.8,4.8,4.8,4.8,28.8,31.8,24.6,5.1,28.9,1.2503,103.8275
"Central","Sentosa Island",2022-02-08,15,7.6,8.8,9,26.8,30.9,23.6,5.3,42,1.2503,103.8275
"Central","Sentosa Island",2022-02-09,2.6,1.6,2.2,2.2,27.3,29.8,25.7,5.4,27,1.2503,103.8275
"Central","Sentosa Island",2022-02-10,41.8,18.8,22.4,25.6,27,32.8,23.7,4.7,69.5,1.2503,103.8275
"Central","Sentosa Island",2022-02-11,0.8,0.8,0.8,0.8,28.1,31.8,25.9,4.6,21.7,1.2503,103.8275
"Central","Sentosa Island",2022-02-12,1.8,1.8,1.8,1.8,26.9,29.7,25.5,5.7,27,1.2503,103.8275
"Central","Sentosa Island",2022-02-13,0,0,0,0,27.7,32.1,25.2,4.8,20.6,1.2503,103.8275
"Central","Sentosa Island",2022-02-14,0,0,0,0,28.4,32.7,25.9,6,24.4,1.2503,103.8275
"Central","Sentosa Island",2022-02-15,0.4,0.4,0.4,0.4,28.4,33,27.2,5.6,27.4,1.2503,103.8275
"Central","Sentosa Island",2022-02-16,3.2,2.6,3,3.2,27,29.1,23.6,4.6,41.5,1.2503,103.8275
"Central","Sentosa Island",2022-02-17,0,0,0,0,28.3,32.5,25.1,5.3,34.3,1.2503,103.8275
"Central","Sentosa Island",2022-02-18,0,0,0,0,29.1,33.1,27.3,7.6,31.7,1.2503,103.8275
"Central","Sentosa Island",2022-02-19,0.6,0.6,0.6,0.6,28.4,32.8,27,4.7,25.9,1.2503,103.8275
"Central","Sentosa Island",2022-02-20,3.6,1.6,1.6,3.2,27.6,31.9,24.6,5.2,28.2,1.2503,103.8275
"Central","Sentosa Island",2022-02-21,0,0,0,0,29.4,35.1,26.5,5.3,24.1,1.2503,103.8275
"Central","Sentosa Island",2022-02-22,0,0,0,0,29.1,33.9,26.2,5,30.9,1.2503,103.8275
"Central","Sentosa Island",2022-02-23,0,0,0,0,29,33.8,26.4,5.1,29.8,1.2503,103.8275
"Central","Sentosa Island",2022-02-24,31.8,9.6,15.6,20,25.9,29,23.8,6.4,29.4,1.2503,103.8275
"Central","Sentosa Island",2022-02-25,0,0,0,0,27.8,32.3,24.1,6.3,27,1.2503,103.8275
"Central","Sentosa Island",2022-02-26,0,0,0,0,27.5,29.5,26.3,4.2,19.1,1.2503,103.8275
"Central","Sentosa Island",2022-02-27,6.2,5.8,6,6,27.6,32.3,23.9,5.3,29.1,1.2503,103.8275
"Central","Sentosa Island",2022-02-28,0,0,0,0,28.7,33.5,26.3,5.8,28.5,1.2503,103.8275
"Central","Sentosa Island",2022-03-01,5.6,5.6,5.6,5.6,26.3,30,24,5.1,25.6,1.2503,103.8275
"Central","Sentosa Island",2022-03-02,0,0,0,0,29.5,33.5,26.8,6.2,34.3,1.2503,103.8275
"Central","Sentosa Island",2022-03-03,16.8,8.6,9.2,16.4,27.8,34.9,24.8,5.1,27,1.2503,103.8275
"Central","Sentosa Island",2022-03-04,13,12.2,12.6,13,28.2,31.2,24.1,3.3,32.8,1.2503,103.8275
"Central","Sentosa Island",2022-03-05,4.8,1.8,2.8,4,28.5,31.5,25.3,6.5,39.6,1.2503,103.8275
"Central","Sentosa Island",2022-03-06,0.2,0.2,0.2,0.2,28.4,30.7,26.6,4.3,28.2,1.2503,103.8275
"Central","Sentosa Island",2022-03-07,0,0,0,0,29,31.9,27.1,4.9,22,1.2503,103.8275
"Central","Sentosa Island",2022-03-08,0,0,0,0,27.2,29.2,25.2,5.6,29.8,1.2503,103.8275
"Central","Sentosa Island",2022-03-09,0,0,0,0,28.2,30.4,27,8.8,32,1.2503,103.8275
"Central","Sentosa Island",2022-03-10,2.6,2,2,2,27,30.4,25.3,4.3,20.2,1.2503,103.8275
"Central","Sentosa Island",2022-03-11,2,1.2,1.4,1.8,27.6,30.4,25.2,4.7,20.6,1.2503,103.8275
"Central","Sentosa Island",2022-03-12,4.6,3.2,3.6,4.4,27.5,31.5,23.8,6,34.6,1.2503,103.8275
"Central","Sentosa Island",2022-03-13,0,0,0,0,28.7,32.4,25.4,4.7,19.4,1.2503,103.8275
"Central","Sentosa Island",2022-03-14,0,0,0,0,29.2,32.5,27.4,6,21.3,1.2503,103.8275
"Central","Sentosa Island",2022-03-15,22.4,13.4,15.2,17.8,27.1,33.2,24.2,4.4,35.9,1.2503,103.8275
"Central","Sentosa Island",2022-03-16,24.6,19.4,24.4,24.6,28.3,32.6,24.9,4.9,28.9,1.2503,103.8275
"Central","Sentosa Island",2022-03-17,0,0,0,0,28.9,33.5,27.1,4.5,22.4,1.2503,103.8275
"Central","Sentosa Island",2022-03-18,0,0,0,0,28.6,32.9,26.6,5.3,25.6,1.2503,103.8275
"Central","Sentosa Island",2022-03-19,0,0,0,0,29.3,33.5,26.8,6.4,20.2,1.2503,103.8275
"Central","Sentosa Island",2022-03-20,0,0,0,0,28.6,31.2,25,6.3,30.2,1.2503,103.8275
"Central","Sentosa Island",2022-03-21,25.8,20,23.8,25.2,28.4,32.5,23,4.8,49.6,1.2503,103.8275
"Central","Sentosa Island",2022-03-22,0,0,0,0,29.4,33.7,27.9,6.7,23.7,1.2503,103.8275
"Central","Sentosa Island",2022-03-23,0,0,0,0,29.7,33.5,27.3,6,27.4,1.2503,103.8275
"Central","Sentosa Island",2022-03-24,0,0,0,0,29.4,33.8,27.5,6.1,25.6,1.2503,103.8275
"Central","Sentosa Island",2022-03-25,0,0,0,0,29.5,33.5,27.9,6.6,30.2,1.2503,103.8275
"Central","Sentosa Island",2022-03-26,0,0,0,0,29.9,33.5,27.4,4.8,19.8,1.2503,103.8275
"Central","Sentosa Island",2022-03-27,0,0,0,0,30.1,34.4,27.2,4.9,27.8,1.2503,103.8275
"Central","Sentosa Island",2022-03-28,2.2,1.8,1.8,1.8,28.9,33.2,26.9,3.8,19.1,1.2503,103.8275
"Central","Sentosa Island",2022-03-29,7.8,5.8,7,7.6,28.7,35.1,24.7,4.8,38.2,1.2503,103.8275
"Central","Sentosa Island",2022-03-30,0,0,0,0,29.5,33.2,26.7,5.2,19.1,1.2503,103.8275
"Central","Sentosa Island",2022-03-31,14.2,13.8,14,14.2,28.8,33.2,24.3,5.5,53.3,1.2503,103.8275
"Central","Sentosa Island",2022-04-01,2.4,1.2,2,2,27.3,33.3,25,4.7,23,1.2503,103.8275
"Central","Sentosa Island",2022-04-02,0,0,0,0,29.5,33.7,27.4,7.1,29.4,1.2503,103.8275
"Central","Sentosa Island",2022-04-03,0,0,0,0,29,33.5,26.4,5.7,24.4,1.2503,103.8275
"Central","Sentosa Island",2022-04-04,0,0,0,0,28.8,32.4,25,4.8,22.4,1.2503,103.8275
"Central","Sentosa Island",2022-04-05,29.8,18,21,21,28.4,30.8,25.2,6.7,33.9,1.2503,103.8275
"Central","Sentosa Island",2022-04-06,5,2.4,3,3.4,28.3,31.8,24.5,4.7,23.7,1.2503,103.8275
"Central","Sentosa Island",2022-04-07,0,0,0,0,29.2,32.5,27.1,5.2,16.9,1.2503,103.8275
"Central","Sentosa Island",2022-04-08,0.6,0.4,0.6,0.6,26.9,29,25.4,5.1,25.2,1.2503,103.8275
"Central","Sentosa Island",2022-04-09,1.8,0.8,1,1.4,27.9,30,26.7,3.6,21.7,1.2503,103.8275
"Central","Sentosa Island",2022-04-10,9.6,7.8,9,9.2,27.1,31.3,24.9,4.6,27,1.2503,103.8275
"Central","Sentosa Island",2022-04-11,7.4,6,6,6,28.3,32.9,23.9,5.5,26.3,1.2503,103.8275
"Central","Sentosa Island",2022-04-12,13,11.6,12,12.4,27.3,30.2,23.9,4.8,23,1.2503,103.8275
"Central","Sentosa Island",2022-04-13,0.2,0.2,0.2,0.2,28.4,30.6,27,4.6,25.9,1.2503,103.8275
"Central","Sentosa Island",2022-04-14,4.6,4.6,4.6,4.6,28.9,32.9,24,6.1,35.6,1.2503,103.8275
"Central","Sentosa Island",2022-04-15,36.4,22.4,26.6,32.6,28.4,30.9,23.9,4.9,47.2,1.2503,103.8275
"Central","Sentosa Island",2022-04-16,37.6,27,36.4,37.4,28.6,31.1,23.3,5.7,44.6,1.2503,103.8275
"Central","Sentosa Island",2022-04-17,46,33.6,41.8,45.2,29.1,33.8,25.8,5.1,21.7,1.2503,103.8275
"Central","Sentosa Island",2022-04-18,45.6,9.2,16.8,19.6,27,33.3,23.9,5.7,31.7,1.2503,103.8275
"Central","Sentosa Island",2022-04-19,2.2,0.8,1.2,1.8,27.9,31.9,26,3.6,23.7,1.2503,103.8275
"Central","Sentosa Island",2022-04-20,9.8,4.8,6.4,9.8,28,32.6,25.5,4,16.5,1.2503,103.8275
"Central","Sentosa Island",2022-04-21,40.4,16.4,25.8,35.2,26.8,29.7,24.3,3.2,26.7,1.2503,103.8275
"Central","Sentosa Island",2022-04-22,0,0,0,0,29.4,33.5,26,5.3,27,1.2503,103.8275
"Central","Sentosa Island",2022-04-23,37.4,29.2,37.2,37.4,28.5,33.7,23.1,4.2,51.9,1.2503,103.8275
"Central","Sentosa Island",2022-04-24,0,0,0,0,29.3,34,26.7,4.1,23,1.2503,103.8275
"Central","Sentosa Island",2022-04-25,0,0,0,0,29.4,35.5,27.7,5.2,29.8,1.2503,103.8275
"Central","Sentosa Island",2022-04-26,0,0,0,0,29.2,33.3,26.8,2.9,14.8,1.2503,103.8275
"Central","Sentosa Island",2022-04-27,11.2,10.4,11,11,28.6,32.6,26.1,3.7,17.2,1.2503,103.8275
"Central","Sentosa Island",2022-04-28,11,7,11,11,28.9,33.4,26.5,4,21.7,1.2503,103.8275
"Central","Sentosa Island",2022-04-29,0,0,0,0,29.6,32.7,27.2,5.3,24.1,1.2503,103.8275
"Central","Sentosa Island",2022-04-30,16.8,16.4,16.4,16.4,28.4,31.8,24.9,4.6,30.2,1.2503,103.8275
"Central","Sentosa Island",2022-05-01,29,25,28.8,29,28.1,33.5,24.9,5.7,34.3,1.2503,103.8275
"Central","Sentosa Island",2022-05-02,1.6,1,1,1,28.7,33,25.7,6.3,35,1.2503,103.8275
"Central","Sentosa Island",2022-05-03,5.2,4.8,5.2,5.2,28.7,33.9,25.9,4.6,26.7,1.2503,103.8275
"Central","Sentosa Island",2022-05-04,14.8,14.4,14.8,14.8,29,33.3,25.3,3.9,40.7,1.2503,103.8275
"Central","Sentosa Island",2022-05-05,0,0,0,0,29.3,31.7,28.1,5.8,20.6,1.2503,103.8275
"Central","Sentosa Island",2022-05-06,0.4,0.4,0.4,0.4,28.2,31.5,25.6,4.9,31.3,1.2503,103.8275
"Central","Sentosa Island",2022-05-07,1.8,1.6,1.6,1.6,27.7,30.9,25.7,6.2,34.3,1.2503,103.8275
"Central","Sentosa Island",2022-05-08,0,0,0,0,27.8,29.4,26.3,4.9,24.1,1.2503,103.8275
"Central","Sentosa Island",2022-05-09,1.2,0.8,1,1.2,28,31.8,26.3,5.3,42,1.2503,103.8275
"Central","Sentosa Island",2022-05-10,55.6,27.4,44.6,49,26.7,28.7,23.5,5,27.4,1.2503,103.8275
"Central","Sentosa Island",2022-05-11,39.6,14.8,25.4,31.4,25.5,27.3,22.9,4.3,43.5,1.2503,103.8275
"Central","Sentosa Island",2022-05-12,11.6,9.8,11.2,11.4,26.9,32.2,25.5,3.4,18,1.2503,103.8275
"Central","Sentosa Island",2022-05-13,0,0,0,0,30.1,33.5,27.7,4.6,18.7,1.2503,103.8275
"Central","Sentosa Island",2022-05-14,0,0,0,0,30.5,34.3,28.7,6.2,25.6,1.2503,103.8275
"Central","Sentosa Island",2022-05-15,0,0,0,0,29.8,34.6,28,5.9,29.4,1.2503,103.8275
"Central","Sentosa Island",2022-05-16,31,23.6,28.2,29.4,27.3,30.6,24.2,6,37.4,1.2503,103.8275
"Central","Sentosa Island",2022-05-17,0,0,0,0,29.1,32.3,26.1,5,16.9,1.2503,103.8275
"Central","Sentosa Island",2022-05-18,0,0,0,0,29.8,33.1,27.8,5.8,17.6,1.2503,103.8275
"Central","Sentosa Island",2022-05-19,0.8,0.8,0.8,0.8,28.5,31.1,26.7,4.5,32.4,1.2503,103.8275
"Central","Sentosa Island",2022-05-20,0,0,0,0,29.1,31.7,27.2,4.2,20.2,1.2503,103.8275
"Central","Sentosa Island",2022-05-21,0,0,0,0,29.3,32.2,27.2,5.2,19.8,1.2503,103.8275
"Central","Sentosa Island",2022-05-22,0,0,0,0,29.7,31.7,28.2,6.8,31.3,1.2503,103.8275
"Central","Sentosa Island",2022-05-23,0,0,0,0,30,33.5,27.8,6.1,21.3,1.2503,103.8275
"Central","Sentosa Island",2022-05-24,0,0,0,0,30.2,35,27.5,6.3,25.6,1.2503,103.8275
"Central","Sentosa Island",2022-05-25,19.4,11,11.4,11.4,28.1,32.1,25.5,6.4,37.4,1.2503,103.8275
"Central","Sentosa Island",2022-05-26,0,0,0,0,28.5,31.3,25.4,5.6,24.8,1.2503,103.8275
"Central","Sentosa Island",2022-05-27,0,0,0,0,30.1,33.1,28.3,6.1,27.4,1.2503,103.8275
"Central","Sentosa Island",2022-05-28,0,0,0,0,29.4,31.3,26.9,6.1,27.8,1.2503,103.8275
"Central","Sentosa Island",2022-05-29,0,0,0,0,30.3,32.7,28.6,6.6,28.5,1.2503,103.8275
"Central","Sentosa Island",2022-05-30,0,0,0,0,30.4,34.6,27.7,5.3,25.2,1.2503,103.8275
"Central","Sentosa Island",2022-05-31,0,0,0,0,30,32.4,28,6.4,27,1.2503,103.8275
"Central","Sentosa Island",2022-06-01,0.5,0.5,0.5,0.5,28.8,34.4,26.2,5.2,21.7,1.2503,103.8275
"Central","Sentosa Island",2022-06-02,27.4,9,9.8,11.6,26.3,30.1,23.9,4.6,25.9,1.2503,103.8275
"Central","Sentosa Island",2022-06-03,0,0,0,0.2,27.7,32.8,25.8,3.8,15.6,1.2503,103.8275
"Central","Sentosa Island",2022-06-04,3,1.6,1.6,1.6,28.5,33,26.1,5.2,27,1.2503,103.8275
"Central","Sentosa Island",2022-06-05,0,0,0,0,29.9,33.3,28,5.3,17.2,1.2503,103.8275
